StudentID;Age;Gender;Ethnicity;ParentalEducation;StudyTimeWeekly;Absences;Tutoring;ParentalSupport;Extracurricular;Sports;Music;Volunteering;GPA;GradeClass
1266;16;1;2;2;15.028.590.635.517.300;10;1;3;0;0;0;0;21.502.332.699.887.800;3.0
1267;18;0;0;1;26.840.485.265.270.000;26;0;3;0;0;0;0;0.5591437155118445;4.0
1268;18;1;1;3;12.895.134.531.801.800;28;0;3;0;0;0;0;0.5807884851770568;4.0
1269;17;1;0;1;6.793.212.409.628.850;13;0;0;0;1;1;1;16.020.891.959.846.700;4.0
1270;17;1;2;0;14.158.956.534.023.700;21;1;2;0;1;0;0;10.027.983.635.819.300;4.0
1271;16;1;0;2;11.148.494.893.402.800;15;0;3;0;0;0;0;16.630.634.531.990.600;4.0
1272;18;0;1;2;5.120.423.461.230.260;13;0;3;0;0;0;1;15.315.464.597.195.600;4.0
1273;18;1;1;2;13.016.559.009.786.500;11;0;4;0;0;0;0;2.205.842.147.030.330;3.0
1274;18;0;0;1;2.325.473.605.857.610;16;0;3;0;0;0;1;1.155.338.560.965.660;4.0
1275;15;1;0;2;10.728.207.661.600.600;13;1;1;0;0;0;0;2.153.758.339.869.390;3.0
1276;18;1;1;1;8.742.962.100.900.690;9;0;2;1;0;0;1;2.592.786.686.317.030;2.0
1277;15;0;2;3;5.357.471.656.348.810;23;0;0;1;1;0;0;0.9123305070955543;4.0
1278;16;0;0;3;12.080.099.954.790.000;28;1;3;0;0;0;0;0.6956309334599464;4.0
1279;15;0;1;2;1.742.667.184.680.560;13;1;2;0;0;0;0;21.396.198.913.689.800;3.0
1280;16;1;0;1;19.978.093.995.261.500;17;0;3;0;0;0;0;15.504.493.308.923.300;4.0
1281;18;1;2;2;1.215.525.537.486.840;21;0;4;0;0;0;1;15.475.367.003.506.000;4.0
1282;18;0;0;0;8.094.117.486.583.400;8;1;3;0;0;1;0;2.966.548.034.294.940;2.0
1283;16;0;2;2;45.041.420.043.240.300;16;0;2;1;0;0;1;16.336.793.710.032.200;4.0
1284;17;0;0;1;5.141.921.787.902.230;5;1;1;0;0;0;0;23.325.403.195.354.000;3.0
1285;16;0;0;3;9.589.099.562.995.310;7;1;3;1;1;1;0;3.270.262.309.404.730;1.0
1286;17;1;0;0;73.455.540.256.141.800;25;0;1;0;0;0;0;0.3464705925902769;4.0
1287;15;0;0;2;18.276.290.452.498.800;12;1;1;0;0;0;0;18.949.043.363.401.000;4.0
1288;15;0;1;2;7.365.909.353.114.190;17;0;1;0;0;0;0;14.567.426.010.872.600;4.0
1289;15;0;0;2;7.468.891.822.908.700;4;0;2;1;0;0;0;25.537.231.512.721.800;2.0
1290;18;0;2;0;767.069.024.867.954;5;0;1;0;0;0;0;2.224.197.461.212.000;3.0
1291;15;1;0;4;16.732.404.207.353.100;20;1;4;0;1;1;0;18.476.004.181.084.200;4.0
1292;17;0;0;2;13.015.766.416.938.000;18;0;4;1;0;0;0;1.849.760.707.133.480;4.0
1293;15;1;0;2;12.283.377.006.377.800;3;0;4;0;0;1;0;3.268.794.215.560.210;1.0
1294;16;0;0;1;66.828.604.476.772.400;6;1;0;0;0;0;1;2.546.516.637.246.020;2.0
1295;16;0;0;2;1.635.808.353.664.870;3;0;4;0;0;0;0;31.012.292.205.041.200;1.0
1296;18;1;0;2;0.7672772271140227;24;0;4;0;0;1;0;0.6559540779626771;4.0
1297;16;0;0;0;17.415.943.446.762.200;10;1;4;0;1;0;0;3.088.512.305.616.670;1.0
1298;17;1;0;1;10.254.997.995.878.500;11;1;3;0;0;0;0;19.925.598.054.819.900;4.0
1299;15;1;1;3;7.965.004.697.268.250;13;1;3;0;1;0;0;2.605.247.445.547.850;2.0
1300;18;0;1;1;9.943.345.614.353.710;12;1;1;0;0;0;0;17.339.724.542.334.600;4.0
1301;15;1;0;1;13.348.310.610.676.600;28;0;3;1;0;0;0;11.138.487.878.591.200;4.0
1302;15;1;0;2;0.2553085303579472;9;0;0;1;0;0;0;16.492.502.516.618.000;4.0
1303;17;1;3;2;17.431.037.129.164.900;17;0;2;0;0;0;0;13.375.549.802.098.700;4.0
1304;16;1;1;0;8.934.790.506.227.850;15;0;4;0;0;0;0;19.846.599.185.571.700;4.0
1305;16;1;1;2;6.859.330.394.001.560;4;0;2;0;1;1;0;3.060.881.655.966.940;1.0
1306;15;1;0;1;2.764.911.312.681.140;7;1;1;0;0;0;0;23.928.973.584.250.000;3.0
1307;18;1;2;0;8.789.307.487.168.840;13;0;4;0;0;0;0;20.837.969.900.967.900;3.0
1308;16;1;2;0;9.926.455.425.687.570;4;0;4;0;1;0;1;36.457.380.487.704.400;0.0
1309;18;0;1;3;8.072.933.889.869.550;25;0;1;1;0;0;0;0.322286081625407;4.0
1310;16;0;3;1;13.573.201.876.537.900;27;0;3;0;1;0;0;1.129.514.334.361.540;4.0
1311;18;1;0;0;841.793.057.518.452;23;0;2;1;0;0;0;0.6307569438666114;4.0
1312;17;0;0;2;19.228.351.556.931.400;7;0;2;0;0;1;1;31.572.296.388.040.900;1.0
1313;18;1;2;3;11.985.550.356.471.800;24;0;1;0;0;0;0;0.680087787496653;4.0
1314;17;1;2;1;1.614.955.871.303.810;25;0;0;0;0;0;0;0.7963598478866475;4.0
1315;17;0;0;2;2.187.118.062.189.570;5;1;1;0;1;0;0;2.844.039.214.925.590;2.0
1316;18;1;0;0;79.458.258.589.181.100;15;1;0;0;1;0;0;1.253.451.854.215.850;4.0
1317;17;1;0;2;6.736.954.028.943.050;27;0;4;0;0;0;0;0.534508880538856;4.0
1318;15;1;0;2;11.389.647.762.731.800;3;1;3;1;0;0;0;31.910.461.182.199.100;1.0
1319;17;1;2;2;17.222.270.401.228.500;11;0;3;0;0;1;0;28.154.212.753.091.100;2.0
1320;16;0;1;1;15.667.643.552.401.300;10;0;3;0;0;0;0;21.571.223.032.650.900;3.0
1321;18;1;0;1;14.514.959.608.942.100;2;0;1;1;0;0;0;27.238.280.604.010.600;2.0
1322;15;1;0;1;1.700.635.416.315.190;11;0;4;1;0;0;0;2.627.693.905.554.340;2.0
1323;18;1;0;1;4.257.001.720.767.140;29;1;3;1;1;0;0;0.9124156208354255;4.0
1324;16;0;0;0;13.375.065.088.996.200;4;0;2;0;0;0;0;2.609.623.081.817.450;2.0
1325;16;1;1;2;10.857.562.647.216.100;5;1;1;0;1;0;0;2.981.992.255.406.150;2.0
1326;16;0;3;4;16.657.871.897.744.500;18;0;3;0;0;0;0;16.250.827.736.961.900;4.0
1327;17;0;2;4;25.017.781.967.280.700;17;0;3;0;1;0;0;13.616.984.178.594.000;4.0
1328;17;1;0;3;25.956.593.144.522.200;15;1;3;0;0;0;0;19.169.618.961.294.300;4.0
1329;18;1;2;2;1.113.636.720.556.610;22;0;0;0;0;0;0;1.011.253.194.616.750;4.0
1330;18;0;2;2;1.892.757.306.716.740;10;0;1;1;1;0;0;23.321.590.405.051.100;3.0
1331;15;1;2;1;8.299.955.167.415.080;4;0;2;1;1;1;0;3.387.938.347.765.990;1.0
1332;15;0;0;2;6.538.842.005.093.890;8;0;3;0;1;0;0;2.384.690.791.358.400;3.0
1333;18;0;0;2;12.133.786.463.957.700;2;0;0;0;0;0;0;27.808.169.956.104.900;2.0
1334;17;1;0;2;18.608.972.010.900.600;29;0;2;0;1;0;1;0.5348357535394734;4.0
1335;16;1;0;2;16.738.556.656.892.400;7;0;2;0;0;0;0;25.422.143.487.820.300;2.0
1336;18;0;0;1;19.909.672.214.664.300;5;0;3;0;0;0;0;30.071.290.674.312.800;1.0
1337;15;0;0;1;0.4513716640475418;3;0;2;1;0;0;0;29.858.098.143.768.100;2.0
1338;17;0;0;3;22.571.628.942.552.400;11;0;2;0;1;0;0;19.493.060.573.283.000;4.0
1339;18;0;2;0;1.218.935.526.733.240;11;0;3;0;0;0;0;21.478.451.963.634.900;3.0
1340;18;1;0;2;16.411.528.786.676.900;24;0;4;0;0;0;1;11.757.680.252.358.400;4.0
1341;17;1;0;3;5.704.886.846.135.330;20;0;1;1;0;0;0;14.003.632.540.944.200;4.0
1342;18;1;3;2;4.784.221.760.684.370;15;0;1;1;0;1;0;17.555.440.233.413.900;4.0
1343;17;1;3;2;15.739.515.987.624.000;9;0;4;1;0;1;0;29.000.962.392.055.400;2.0
1344;16;1;2;1;11.276.370.770.646.300;21;0;2;0;0;0;0;10.334.594.906.901.500;4.0
1345;17;0;3;1;7.387.652.951.651.700;13;0;3;0;0;0;1;1.907.742.363.387.150;4.0
1346;17;1;1;3;10.116.184.451.846.500;12;0;3;0;0;0;0;18.809.092.897.654.700;4.0
1347;17;1;3;2;11.206.973.487.006.400;8;0;1;0;1;1;0;2.614.950.353.949.790;2.0
1348;18;1;0;2;14.572.303.135.855.500;6;0;3;1;0;1;0;31.071.355.935.726.100;1.0
1349;18;1;0;0;7.096.914.468.613.160;11;0;3;0;0;0;0;13.864.645.615.000.000;4.0
1350;17;1;0;0;12.253.686.893.492.100;4;0;2;0;0;0;0;28.337.600.718.448.100;2.0
1351;18;0;0;4;11.707.508.455.819.100;17;0;0;0;0;1;0;10.861.513.973.549.900;4.0
1352;15;0;0;1;10.952.322.013.074.900;3;0;4;0;0;0;0;2.874.037.360.035.300;2.0
1353;15;0;1;2;12.809.665.862.844.200;1;0;2;0;1;0;0;28.956.713.046.591.800;2.0
1354;18;1;2;0;5.188.983.421.361.520;2;1;3;0;0;0;0;31.813.076.022.771.100;1.0
1355;18;0;1;2;16.929.750.716.925.700;25;0;3;0;0;0;0;0.47128310884343194;4.0
1356;17;0;0;3;23.854.334.407.948.600;11;1;2;0;0;0;0;22.113.795.279.733.500;3.0
1357;16;1;2;2;4.491.647.653.078.020;2;1;3;1;1;0;0;3.375.252.255.246.080;1.0
1358;18;1;1;1;10.003.958.710.455.700;3;0;4;0;1;0;0;3.203.858.190.796.920;1.0
1359;15;1;0;2;16.808.855.010.920.400;5;0;2;0;0;1;0;33.501.791.105.924.800;1.0
1360;17;0;1;2;14.025.866.841.767.600;11;0;2;0;0;0;0;17.257.915.297.427.100;4.0
1361;18;0;0;2;15.780.812.084.040.900;18;0;4;1;0;0;0;22.166.038.146.961.000;3.0
1362;15;1;0;3;7.019.512.478.521.820;9;0;1;1;0;0;1;20.046.273.170.074.800;3.0
1363;15;1;3;2;8.093.074.832.971.000;29;1;0;0;0;0;0;0.7157420455446748;4.0
1364;16;0;0;3;78.736.377.198.122.500;0;1;4;0;0;1;0;38.806.400.848.697.400;0.0
1365;17;0;0;2;38.374.636.880.900.300;16;0;3;1;0;1;0;1.689.528.158.418.940;4.0
1366;17;1;2;1;12.243.331.628.714.400;15;0;4;1;1;0;1;17.579.788.035.014.200;4.0
1367;16;1;2;1;11.818.321.856.544.500;8;0;0;0;0;0;0;2.136.399.546.240.380;3.0
1368;16;0;0;1;19.784.333.668.411.700;24;1;1;0;1;0;0;0.9115682706466881;4.0
1369;17;1;0;3;33.365.940.990.052.500;20;1;1;0;0;0;0;11.378.011.102.056.000;4.0
1370;17;0;0;2;0.9336963979854751;8;1;3;1;0;0;1;234.926.492.736.688;3.0
1371;18;0;1;2;15.590.633.636.478.600;26;0;3;0;0;0;0;0.6237474365472879;4.0
1372;18;0;0;1;5.051.720.133.694.480;22;0;2;0;0;1;0;0.3410294459251265;4.0
1373;16;0;0;1;1.659.287.610.705.850;8;0;0;0;0;0;0;2.223.813.666.751.690;3.0
1374;18;1;3;2;14.078.733.340.690.300;11;0;3;0;0;0;1;23.282.403.846.301.500;3.0
1375;15;1;1;2;1.891.347.074.101.600;22;1;2;1;0;0;0;16.230.778.220.088.500;4.0
1376;18;0;0;1;8.178.544.715.133.440;8;1;1;1;0;0;0;2.200.896.321.528.590;3.0
1377;18;0;1;2;13.239.396.789.012.600;14;0;4;0;1;0;0;25.841.106.550.638.600;2.0
1378;15;0;1;0;9.297.095.616.265.410;1;0;1;1;0;0;0;29.965.033.042.477.000;2.0
1379;16;0;0;1;1.261.177.394.617.080;10;0;3;0;0;1;0;23.739.934.814.358.400;3.0
1380;15;0;0;2;8.991.978.120.154.740;10;1;3;1;0;0;0;28.304.044.557.095.400;2.0
1381;18;1;2;1;37.726.449.284.814.900;7;0;2;1;1;0;1;25.251.155.338.354.800;2.0
1382;16;1;0;4;10.157.948.320.067.600;22;0;1;1;0;0;0;10.429.816.505.882.700;4.0
1383;18;1;1;1;10.571.684.028.748.800;5;0;2;1;0;0;1;26.610.969.036.702.100;2.0
1384;15;1;0;1;1.621.207.696.520.320;20;0;3;0;0;0;0;15.995.938.877.280.500;4.0
1385;15;0;0;1;14.710.414.115.871.600;19;1;1;1;0;0;0;17.994.091.491.725.000;4.0
1386;18;0;0;2;13.275.832.478.828.800;6;0;3;0;0;0;0;26.576.385.566.960.000;2.0
1387;17;0;0;2;22.677.419.110.514.500;2;0;4;0;0;0;0;2.998.484.061.883.090;2.0
1388;17;0;0;2;144.123.258.132.743;7;0;4;0;0;1;0;2.977.408.432.892.680;2.0
1389;15;0;0;0;10.006.103.127.090.200;17;0;2;0;0;0;0;13.751.641.369.478.000;4.0
1390;15;1;2;0;17.881.990.722.123.100;16;0;3;1;0;0;1;18.488.664.401.912.300;4.0
1391;17;0;3;2;18.397.418.682.610.800;10;0;4;0;0;0;0;24.424.562.001.292.700;3.0
1392;17;1;2;3;11.031.318.120.357.000;1;0;2;1;0;0;0;28.560.385.143.532.100;2.0
1393;18;1;2;3;16.412.831.207.089.500;24;1;1;1;0;0;0;1.206.150.230.255.090;4.0
1394;18;1;0;0;0.7539478084534124;20;0;1;1;1;0;0;0.8959029903990774;4.0
1395;17;1;3;2;7.343.392.513.900.450;26;0;1;0;0;0;0;0.2731909291583428;4.0
1396;18;0;0;3;10.845.999.512.421.500;23;0;3;0;0;1;0;0.66750896106505;4.0
1397;18;1;3;1;2.962.015.972.542.540;18;0;2;0;0;0;0;10.894.406.041.524.200;4.0
1398;16;1;3;3;14.926.276.251.381.500;6;0;3;0;0;0;0;2.813.211.008.121.620;2.0
1399;18;1;2;1;0.16709408344277143;17;1;3;1;0;0;1;18.687.585.897.071.900;4.0
1400;15;0;3;3;33.719.809.686.807.300;7;0;3;1;1;0;0;30.356.935.955.108.400;1.0
1401;18;0;1;2;11.615.936.597.069.500;13;0;3;0;0;0;1;213.535.680.128.746;3.0
1402;18;0;0;3;14.287.751.240.745.800;6;0;0;1;0;1;0;3.038.116.129.209.990;1.0
1403;17;1;0;2;18.332.862.053.878.300;27;0;3;0;1;0;0;0.9941294103867458;4.0
1404;15;1;1;1;14.109.933.038.692.400;20;0;2;0;0;0;0;12.325.571.657.328.100;4.0
1405;18;0;0;3;13.435.585.405.097.300;27;0;2;0;1;0;0;0.8644037429995793;4.0
1406;18;1;1;1;7.886.822.927.013.280;26;0;0;0;0;0;0;0.11523185484882735;4.0
1407;16;0;3;1;0.025688510536028275;3;0;4;1;0;0;0;2.934.586.305.266.480;2.0
1408;18;0;0;2;2.403.185.174.712.430;16;0;4;1;0;0;0;20.469.388.171.096.200;3.0
1409;18;1;2;2;10.691.090.895.120.700;4;0;2;1;0;0;0;3.065.473.133.634.230;1.0
1410;16;1;3;3;13.502.597.716.888.300;11;0;2;0;1;0;0;24.370.263.001.142.700;3.0
1411;17;1;3;1;834.896.567.792.925;8;0;3;0;1;0;0;2.427.614.635.957.670;3.0
1412;18;1;3;2;14.613.580.230.567.800;25;0;1;0;0;0;0;0.7771509547591905;4.0
1413;16;0;1;2;10.437.245.906.643.500;19;1;1;1;1;1;0;1.879.575.445.166.730;4.0
1414;15;0;3;0;14.835.239.118.862.400;12;0;3;0;0;0;0;15.965.748.744.045.900;4.0
1415;17;0;2;1;38.403.250.193.589.700;24;0;1;0;1;0;0;0.7045952434646587;4.0
1416;15;0;0;1;16.799.964.464.878.800;27;0;2;1;1;0;0;0.7641866973896485;4.0
1417;15;0;0;1;1.449.825.493.248.870;17;1;2;1;0;0;0;1.503.416.679.305.310;4.0
1418;16;1;2;4;178.952.397.402.499;19;1;2;1;0;0;0;15.258.378.621.561.200;4.0
1419;18;0;0;2;23.511.449.824.187.300;8;0;1;1;1;0;0;22.708.411.075.244.100;3.0
1420;16;0;1;2;1.980.445.069.230.140;3;0;2;0;0;0;0;34.023.525.386.444.500;1.0
1421;16;0;1;4;4.188.134.278.998.670;20;1;2;0;1;0;0;14.382.049.683.676.200;4.0
1422;16;1;0;1;0.2355975257328402;26;0;2;0;0;1;0;0.33657129860815566;4.0
1423;16;1;1;3;19.948.458.781.071.000;7;0;3;0;0;0;0;31.122.811.365.205.300;1.0
1424;17;1;2;2;5.621.477.708.902.260;0;1;4;0;0;1;0;3.770.694.721.842.280;0.0
1425;18;1;0;3;13.360.389.050.251.100;16;0;1;0;0;0;0;1.655.613.322.522.050;4.0
1426;15;0;0;1;3.533.646.283.526.100;24;0;3;1;0;0;1;10.504.696.915.596.700;4.0
1427;15;0;0;3;11.604.570.643.982.800;8;1;1;0;0;1;0;25.353.912.836.886.700;2.0
1428;18;1;0;1;18.080.699.729.091.100;19;0;2;0;0;0;1;13.960.904.942.452.400;4.0
1429;15;1;3;1;6.403.623.348.568.770;12;0;2;1;1;0;0;2.025.416.982.399.450;3.0
1430;18;0;0;2;13.405.079.520.887.100;1;0;2;0;0;0;0;32.683.025.478.531.900;1.0
1431;15;0;1;1;375.807.177.596.833;12;0;3;1;1;0;0;2.017.218.038.843.310;3.0
1432;16;1;0;2;12.495.907.974.374.500;8;0;2;1;0;0;0;23.976.825.794.915.500;3.0
1433;15;1;0;2;6.729.007.036.350.200;29;0;2;1;0;0;0;0.2878673233291232;4.0
1434;18;1;2;2;4.224.165.171.759.030;19;0;3;0;1;1;0;15.487.102.111.350.300;4.0
1435;18;1;2;1;6.263.641.014.072.700;5;1;1;1;0;0;0;2.905.242.112.307.260;2.0
1436;18;0;0;0;3.576.821.370.155.980;27;0;1;0;1;0;0;0.24897713123072576;4.0
1437;18;0;0;1;18.038.322.156.757.600;0;1;0;1;0;0;0;34.184.098.665.461.900;1.0
1438;18;0;0;2;7.943.737.726.342.570;27;1;1;0;0;0;0;0.5829208864689581;4.0
1439;17;1;0;1;4.905.586.099.487.340;24;0;2;0;1;0;0;0.930028645913522;4.0
1440;17;1;1;1;8.968.156.820.318.650;4;0;2;1;0;1;0;2.679.085.718.058.180;2.0
1441;15;0;0;1;64.107.233.361.299.100;2;1;1;0;0;0;1;31.062.304.249.844.500;1.0
1442;18;0;0;0;1.488.838.507.626.650;3;0;0;1;0;0;1;27.812.878.837.000.300;2.0
1443;15;0;0;2;19.424.398.237.709.800;0;0;3;0;1;1;1;4.0;0.0
1444;18;0;3;3;8.760.673.133.952.930;13;0;3;1;1;1;0;23.327.839.636.333.100;3.0
1445;18;1;3;1;17.220.667.999.444.800;8;1;4;1;0;0;0;30.677.183.698.465.500;1.0
1446;17;0;0;2;1.131.726.147.119.230;29;0;4;0;1;0;0;0.869123386308555;4.0
1447;17;0;2;2;31.447.133.018.846.600;23;0;4;0;1;0;1;15.205.038.773.800.000;4.0
1448;16;0;0;2;13.812.454.841.626.800;3;0;3;1;1;1;1;32.898.231.421.759.800;1.0
1449;17;0;0;2;10.268.689.942.516.400;17;1;3;1;0;0;0;21.757.392.926.719.700;3.0
1450;16;0;2;2;1.301.213.046.504.200;13;0;1;0;0;0;0;18.524.286.908.169.300;4.0
1451;16;0;3;2;177.937.482.514.333;24;0;3;1;1;0;1;14.772.887.703.973.700;4.0
1452;16;0;3;0;8.808.691.413.120.920;3;0;0;0;0;0;0;2.878.926.862.568.030;2.0
1453;16;1;1;2;18.023.552.464.347.100;24;0;3;0;1;1;0;10.580.507.720.986.600;4.0
1454;16;1;0;2;15.013.380.285.633.000;9;0;2;0;0;0;1;2.572.890.420.104.160;2.0
1455;15;1;2;0;9.772.098.517.559.690;2;0;3;1;0;1;0;35.877.355.870.777.400;0.0
1456;17;1;0;1;12.064.442.713.159.200;22;0;0;1;1;0;1;13.014.180.137.992.600;4.0
1457;16;0;1;4;6.511.622.650.380.220;6;1;2;0;1;1;0;32.094.931.359.032.000;1.0
1458;18;1;0;2;19.671.945.994.775.400;9;0;2;0;0;0;0;25.372.306.390.536.900;2.0
1459;17;1;1;2;1.334.702.326.100.790;12;0;1;1;0;0;0;19.893.957.592.572.000;4.0
1460;17;0;0;3;0.8769370499325979;3;1;2;0;1;1;0;30.042.333.028.010.900;1.0
1461;16;0;0;2;6.532.438.114.960.170;17;0;0;1;1;0;0;15.135.167.558.797.300;4.0
1462;15;1;3;2;1.246.628.867.518.110;10;0;2;0;0;0;1;21.727.405.517.009.700;3.0
1463;16;1;0;2;1.126.665.555.984.790;24;1;2;0;0;0;1;0.6416491686246723;4.0
1464;15;0;1;3;0.47768382638285534;3;0;3;0;1;0;0;27.535.902.317.989.900;2.0
1465;18;1;0;2;9.000.484.790.556.050;23;0;2;1;0;1;0;10.384.883.524.708.600;4.0
1466;17;0;0;2;66.538.035.938.534;13;0;2;1;1;0;0;2.255.019.102.931.130;3.0
1467;18;0;0;1;8.765.972.160.663.310;17;0;4;0;0;0;0;1.666.702.257.521.590;4.0
1468;15;0;0;4;5.253.866.197.600.100;7;0;2;0;0;0;0;2.499.459.429.635.020;3.0
1469;15;0;2;2;32.943.549.388.596.100;26;1;2;0;0;0;0;0.2782154592390721;4.0
1470;18;1;0;0;13.782.867.139.606.700;9;0;2;1;0;0;0;26.375.942.281.323.500;2.0
1471;15;0;3;3;1.029.142.232.535.600;4;0;3;1;1;0;1;30.571.217.282.122.800;1.0
1472;18;0;1;2;4.003.084.224.987.330;22;0;2;1;1;0;0;13.619.328.272.119.000;4.0
1473;17;1;0;0;6.391.788.525.199.960;6;1;2;1;0;1;0;32.389.317.177.358.100;1.0
1474;18;0;1;2;11.836.158.153.266.500;11;1;3;1;1;0;0;2.573.034.385.056.740;2.0
1475;17;1;1;2;1.444.586.965.449.550;24;0;0;0;0;0;0;0.0;4.0
1476;18;1;2;3;2.949.060.185.323.590;2;1;3;0;1;0;1;31.439.098.781.210.100;1.0
1477;15;1;0;1;14.649.120.821.478.000;25;1;2;1;0;0;0;104.646.340.029.671;4.0
1478;18;0;0;3;16.246.346.654.282.300;3;0;2;0;0;0;1;28.685.742.282.208.100;2.0
1479;15;1;2;2;15.048.184.664.240.100;9;0;3;0;0;0;0;26.394.472.915.746.200;2.0
1480;18;1;3;0;15.066.258.637.585.100;3;0;1;0;0;0;0;2.669.749.932.596.330;2.0
1481;18;0;2;4;1.432.650.686.952.050;14;1;3;0;1;1;0;2.794.885.282.534.220;2.0
1482;16;1;0;2;13.387.708.473.397.300;28;1;4;0;0;0;1;11.865.697.291.923.000;4.0
1483;15;1;2;1;95.398.383.075.635;9;0;2;0;0;0;0;2.520.175.258.554.290;2.0
1484;16;1;0;2;128.455.632.701.423;20;0;4;0;0;1;0;16.010.784.880.682.500;4.0
1485;15;1;0;3;0.767231095759493;29;0;0;0;0;0;0;0.0;4.0
1486;16;1;0;1;12.429.288.453.135.600;21;1;3;0;0;1;0;15.950.547.587.554.300;4.0
1487;17;0;1;1;15.557.554.110.737.500;15;1;2;1;0;0;0;2.222.002.853.095.730;3.0
1488;18;1;0;1;10.007.167.207.687.800;14;0;2;0;0;0;1;16.150.931.484.836.600;4.0
1489;15;1;0;1;7.150.266.568.544.730;18;0;1;1;1;0;1;16.759.194.307.143.800;4.0
1490;15;0;2;2;55.485.346.960.195.800;28;0;2;1;0;0;0;0.21431950358433965;4.0
1491;18;0;0;2;1.285.604.100.324.160;19;1;1;1;0;0;0;15.567.655.569.083.200;4.0
1492;15;0;0;1;13.856.023.972.598.100;18;0;4;1;1;0;0;2.154.199.353.389.930;3.0
1493;15;1;0;1;1.741.935.199.725.080;17;0;3;0;1;0;0;20.706.693.123.979.400;3.0
1494;16;0;3;1;6.846.681.649.219.810;25;1;1;0;1;0;0;0.5672371067999946;4.0
1495;15;1;1;3;15.395.446.147.711.700;11;0;1;1;0;0;0;2.162.688.107.920.210;3.0
1496;17;1;0;1;11.227.116.483.786.700;24;1;3;0;0;1;0;12.912.304.259.430.800;4.0
1497;17;0;2;4;17.656.729.813.561.500;15;0;2;0;1;1;0;2.340.156.389.104.690;3.0
1498;18;0;2;2;10.556.242.165.912.400;0;0;1;0;0;0;0;29.239.697.400.630.400;2.0
1499;15;1;0;1;10.352.596.567.959.300;15;1;2;1;0;1;0;21.901.466.017.791.700;3.0
1500;18;0;1;3;11.557.541.628.818.100;1;0;2;0;0;0;0;30.742.141.920.071.300;1.0
1501;17;1;2;2;14.986.307.102.848.600;23;0;1;0;0;0;0;1.009.430.321.848.950;4.0
1502;15;0;1;2;19.293.809.576.569.200;14;0;3;1;1;0;0;21.185.006.019.238.900;3.0
1503;15;0;0;4;1.471.267.084.315.310;6;0;3;1;0;0;0;2.615.347.947.639.840;2.0
1504;18;0;2;0;10.686.920.478.203.400;27;0;0;0;1;1;0;0.4159305071778432;4.0
1505;17;1;1;0;1.875.100.674.814.670;0;1;4;1;0;0;0;39.470.929.642.201.700;0.0
1506;15;0;0;2;10.597.512.510.364.100;4;1;2;0;1;0;0;30.173.532.270.832.500;1.0
1507;18;1;0;1;12.298.060.291.338.700;9;1;1;1;0;0;0;2.813.786.291.054.950;2.0
1508;17;1;0;1;9.648.472.031.894.570;21;0;1;0;0;0;0;0.7696361214560695;4.0
1509;18;1;0;0;18.731.490.521.494.800;20;1;1;0;0;0;0;0.8922661351679123;4.0
1510;16;1;2;0;1.536.178.756.837.330;3;1;2;1;1;0;0;3.666.290.826.527.480;0.0
1511;15;0;0;2;14.944.492.901.771.700;13;0;1;0;1;0;0;14.015.482.387.657.900;4.0
1512;16;1;0;1;623.406.642.985.624;12;0;2;0;0;0;1;14.233.383.361.752.100;4.0
1513;17;1;1;2;6.124.784.904.568.000;0;0;1;1;0;0;1;31.496.447.435.255.100;1.0
1514;16;0;0;2;1.675.682.761.811.030;15;1;3;0;1;0;1;2.353.731.151.756.530;3.0
1515;16;1;3;2;14.471.451.548.265.300;22;0;3;1;1;0;0;11.613.543.513.353.200;4.0
1516;17;0;0;0;17.622.102.967.131.300;8;1;2;0;0;0;0;26.471.959.858.736.800;2.0
1517;18;1;0;2;51.332.337.979.182.800;21;0;3;0;1;1;0;12.989.979.848.488.300;4.0
1518;16;0;0;0;11.859.694.955.109.800;15;1;4;1;0;0;0;26.441.973.683.601.500;2.0
1519;18;1;0;2;18.719.883.580.035.500;18;0;3;0;0;0;0;17.379.896.187.214.400;4.0
1520;16;0;0;3;1.356.245.003.073.290;14;0;2;0;0;0;0;20.187.768.989.965.200;3.0
1521;18;1;2;2;8.288.596.249.340.730;25;0;2;0;1;0;0;0.7177804975968944;4.0
1522;17;1;3;2;13.790.684.178.108.300;13;0;3;1;0;0;0;22.675.844.008.883.900;3.0
1523;16;0;0;2;6.879.592.726.327.400;19;1;1;0;0;0;0;12.714.946.229.661.900;4.0
1524;17;0;1;1;5.545.168.326.983.720;9;1;2;0;1;0;0;26.216.668.933.929.700;2.0
1525;16;0;2;3;19.933.665.558.693.500;20;0;2;0;0;0;0;1.228.528.505.250.030;4.0
1526;17;0;2;3;15.015.804.623.595.700;11;0;3;0;1;0;1;24.953.123.609.841.400;3.0
1527;17;1;0;1;12.894.399.547.636.300;27;0;3;0;1;0;0;0.7017618078332725;4.0
1528;16;1;0;2;7.105.792.864.386.370;0;0;2;1;1;1;0;38.649.768.612.963.900;0.0
1529;16;0;0;3;0.9832165831009632;20;0;1;1;0;1;0;0.684651926072042;4.0
1530;16;1;2;4;0.6211375207031122;16;1;4;0;0;0;0;188.585.022.368.373;4.0
1531;15;0;2;2;11.083.625.108.975.900;8;1;0;0;1;0;0;23.278.327.626.806.800;3.0
